ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461312,Male,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,D
466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6,B
465364,Female,No,38,Yes,Doctor,5.0,Low,5.0,Cat_2,A
459382,Female,No,41,Yes,Engineer,,Low,1.0,Cat_6,A
459347,Male,Yes,69,Yes,Healthcare,1.0,Low,1.0,Cat_6,B
467419,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,B
465568,Male,Yes,39,Yes,Executive,3.0,High,3.0,Cat_6,B
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6,B
461001,Female,No,59,Yes,Artist,0.0,Low,,Cat_3,B
467145,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_6,B
459266,Male,No,26,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
460536,Male,No,33,No,Engineer,2.0,Low,4.0,Cat_3,D
459006,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
459478,Male,Yes,46,Yes,Artist,,Low,1.0,Cat_6,A
467883,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
464431,Male,,67,Yes,Executive,0.0,High,3.0,Cat_6,B
462250,Female,Yes,56,Yes,Entertainment,1.0,High,3.0,Cat_4,B
459706,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
462862,Female,No,31,No,Executive,8.0,Low,1.0,Cat_6,D
463769,Male,Yes,63,No,Executive,0.0,High,4.0,Cat_6,B
464053,Female,Yes,39,No,Entertainment,4.0,Low,1.0,Cat_6,B
467492,Female,Yes,55,Yes,Doctor,1.0,Low,2.0,Cat_7,A
459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_7,C
459916,Male,No,36,Yes,Marketing,0.0,Low,1.0,Cat_3,B
461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6,C
467032,Female,No,25,Yes,Artist,2.0,Low,2.0,Cat_6,A
465209,Male,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_3,C
460378,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,A
466279,Female,No,31,No,Marketing,1.0,Low,4.0,Cat_3,A
462535,Male,No,26,No,Doctor,1.0,Low,3.0,Cat_6,D
466691,Male,No,19,No,Healthcare,5.0,Low,4.0,Cat_2,D
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_7,C
462223,Male,Yes,78,No,,0.0,Low,1.0,Cat_4,D
463542,Female,Yes,27,No,Artist,6.0,High,5.0,Cat_2,A
465222,Male,Yes,69,No,Engineer,8.0,Low,2.0,Cat_6,A
466711,Male,Yes,73,No,Executive,1.0,High,4.0,Cat_1,B
467121,Male,Yes,53,Yes,Doctor,1.0,Low,,Cat_6,A
460512,Female,Yes,43,Yes,Engineer,0.0,Average,4.0,Cat_3,A
467592,Male,No,45,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
463941,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
462798,Male,Yes,65,Yes,Artist,7.0,High,2.0,Cat_6,C
467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
467513,Female,Yes,35,No,Engineer,,Average,4.0,Cat_4,D
463018,Male,No,40,Yes,Homemaker,9.0,High,1.0,Cat_6,D
463573,Male,No,29,No,Doctor,1.0,Low,2.0,Cat_6,D
464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
463627,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4,D
463448,Female,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,B
462520,Female,No,25,Yes,Artist,,High,5.0,Cat_3,B
459112,Female,Yes,72,Yes,Lawyer,1.0,High,,,C
466270,Female,Yes,68,No,Marketing,0.0,Low,2.0,Cat_6,D
459560,Male,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6,B
462136,Male,No,31,Yes,Healthcare,,Low,4.0,Cat_6,D
460949,Male,Yes,40,Yes,Doctor,1.0,Low,5.0,Cat_6,A
466814,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
464412,Male,Yes,70,No,Lawyer,1.0,High,2.0,Cat_6,D
460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,Cat_6,A
460685,Male,No,52,,Artist,6.0,Low,4.0,Cat_4,B
464336,Male,Yes,65,Yes,Executive,0.0,High,4.0,Cat_6,C
463114,Female,No,41,No,Artist,,Average,3.0,Cat_6,C
467261,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
463825,Female,Yes,45,Yes,Artist,1.0,Average,3.0,,B
460893,Female,No,57,Yes,Entertainment,4.0,Low,1.0,,A
464596,Female,Yes,35,Yes,Executive,0.0,Low,2.0,Cat_6,B
465928,Female,No,32,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
463080,Male,No,32,No,Artist,0.0,Low,4.0,Cat_5,D
462146,Male,Yes,69,Yes,Lawyer,0.0,High,4.0,Cat_6,C
465819,Female,No,42,Yes,Engineer,1.0,High,7.0,Cat_4,A
466740,Male,Yes,47,No,Homemaker,8.0,Low,1.0,Cat_3,A
464389,Male,Yes,73,Yes,Artist,1.0,High,2.0,Cat_2,C
465098,Female,No,41,Yes,Artist,1.0,Average,,Cat_4,A
465440,Male,Yes,62,No,Engineer,1.0,Low,5.0,Cat_6,D
461352,Female,No,25,No,Healthcare,3.0,Low,5.0,Cat_2,D
465850,Female,Yes,21,No,Healthcare,9.0,Low,7.0,Cat_4,D
459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
461503,Female,No,31,Yes,Artist,9.0,Low,2.0,Cat_6,B
459066,Male,Yes,46,Yes,Executive,8.0,High,4.0,Cat_6,C
464593,Female,No,35,Yes,Doctor,1.0,Low,4.0,Cat_2,B
465404,Female,Yes,25,Yes,Entertainment,0.0,Average,2.0,Cat_1,A
462189,Female,No,25,No,Marketing,1.0,Low,4.0,Cat_4,B
461479,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C
463731,Male,No,23,Yes,Healthcare,0.0,Low,,Cat_6,D
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_5,A
463929,Male,Yes,51,Yes,Doctor,11.0,Average,2.0,Cat_6,C
459623,Male,Yes,47,No,Entertainment,,Average,5.0,Cat_4,B
467268,Male,Yes,88,No,Engineer,,Low,1.0,Cat_6,A
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,D
461093,Female,Yes,38,Yes,Artist,1.0,High,4.0,Cat_3,C
461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
464490,Male,Yes,85,Yes,Artist,1.0,Average,4.0,Cat_6,A
459889,Male,Yes,63,Yes,Homemaker,8.0,Average,3.0,Cat_6,B
460996,Female,No,60,Yes,Engineer,1.0,Low,1.0,Cat_6,A
465128,Female,Yes,63,No,Artist,1.0,Average,3.0,Cat_6,B
466862,Female,No,26,,Healthcare,9.0,Low,4.0,Cat_5,D
466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0,Cat_4,A
460895,Female,No,29,Yes,Doctor,9.0,High,5.0,Cat_3,B
465648,Female,No,32,No,Doctor,0.0,Low,2.0,Cat_1,A
459403,Female,Yes,46,No,Marketing,,Average,4.0,Cat_7,C
460148,Female,Yes,73,No,Engineer,1.0,Low,,,A
466996,Male,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,A
461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,C
461798,Female,No,56,Yes,Artist,0.0,Low,1.0,Cat_1,A
467512,Male,Yes,41,No,Artist,0.0,Average,2.0,Cat_6,B
465294,Male,Yes,73,No,Lawyer,0.0,Average,2.0,Cat_6,D
465778,Female,No,21,No,Artist,0.0,Low,,Cat_2,D
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
466674,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_1,C
467631,Male,Yes,72,Yes,Lawyer,3.0,High,2.0,Cat_6,C
462198,Female,No,39,No,Marketing,2.0,Low,,Cat_3,D
463601,Male,No,19,No,Healthcare,4.0,Low,5.0,,D
461862,Female,No,42,Yes,Artist,9.0,Low,1.0,Cat_6,C
465166,Male,No,25,Yes,Healthcare,4.0,Low,5.0,Cat_4,D
465656,Male,Yes,79,Yes,Lawyer,1.0,Low,,Cat_6,B
463050,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6,B
465851,Female,Yes,50,No,Artist,9.0,High,2.0,Cat_4,A
466181,Male,No,46,Yes,Entertainment,1.0,Low,2.0,Cat_7,C
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0,Cat_2,B
461792,Female,No,23,No,Healthcare,6.0,Low,5.0,Cat_2,D
460607,Male,Yes,36,Yes,Artist,9.0,Average,4.0,Cat_7,A
461148,Male,,37,Yes,Artist,1.0,Low,3.0,Cat_3,A
462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
467895,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
465339,Female,No,28,No,Marketing,0.0,Low,3.0,Cat_2,C
462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,D
465645,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6,C
460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
466870,Male,No,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
466638,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,B
463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,B
460507,Male,No,30,No,Doctor,1.0,Low,4.0,Cat_3,D
459938,Male,No,62,Yes,Artist,1.0,Low,1.0,Cat_6,B
459747,Female,Yes,36,Yes,Artist,1.0,Average,5.0,Cat_6,C
465990,Female,Yes,48,No,Executive,2.0,High,2.0,Cat_2,D
462166,Female,No,26,Yes,Artist,0.0,Low,2.0,Cat_1,C
467732,Female,No,43,Yes,Lawyer,8.0,Low,1.0,,D
459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
460970,Male,No,21,No,Marketing,1.0,Low,5.0,Cat_6,B
467452,Female,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
465372,Female,No,37,Yes,Entertainment,0.0,High,1.0,Cat_6,A
459530,Female,Yes,37,Yes,Entertainment,1.0,High,2.0,Cat_6,C
464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
461189,Male,Yes,87,No,Lawyer,,Low,1.0,Cat_3,B
465208,Male,No,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
467438,Male,No,28,No,Entertainment,6.0,Low,3.0,Cat_6,A
460071,Female,No,52,Yes,Engineer,1.0,Low,1.0,Cat_6,A
463799,Female,No,41,Yes,Artist,0.0,Low,4.0,Cat_4,B
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_3,D
459379,Female,No,21,No,Healthcare,3.0,Low,3.0,Cat_6,D
465503,Male,No,35,Yes,Artist,8.0,Low,2.0,Cat_6,D
460688,Female,Yes,28,No,Marketing,5.0,Low,2.0,Cat_3,D
467622,Female,No,78,Yes,Lawyer,1.0,High,2.0,Cat_6,C
462926,Female,No,40,Yes,Homemaker,9.0,Low,2.0,Cat_6,A
466377,Male,Yes,62,Yes,,8.0,Average,2.0,Cat_6,C
464286,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,Cat_6,A
462197,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_4,A
464385,Male,Yes,70,No,Engineer,0.0,Average,2.0,Cat_6,B
460545,Male,Yes,83,No,Lawyer,0.0,High,3.0,Cat_3,D
465586,Male,Yes,72,No,Artist,1.0,Low,1.0,Cat_6,B
462390,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_3,B
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C
464484,Male,Yes,29,Yes,Healthcare,1.0,Average,3.0,Cat_3,B
465805,Male,Yes,52,Yes,Engineer,,Low,1.0,Cat_3,C
461565,Male,Yes,51,Yes,Entertainment,4.0,Average,2.0,Cat_2,C
467795,Male,No,22,No,Doctor,1.0,Low,5.0,Cat_6,D
459462,Male,Yes,66,Yes,Artist,0.0,High,2.0,Cat_6,B
460549,Male,No,40,Yes,Artist,8.0,Low,2.0,Cat_3,B
462262,Female,No,27,No,Healthcare,1.0,Low,3.0,,B
466077,Male,Yes,35,No,Doctor,9.0,High,3.0,Cat_6,A
467446,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_2,A
460333,Female,No,40,No,Entertainment,12.0,Average,4.0,Cat_6,A
459882,Male,Yes,37,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0,Cat_4,C
467905,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,D
459907,Female,Yes,39,No,Artist,8.0,Average,2.0,Cat_6,C
459720,Male,No,27,No,Doctor,6.0,Low,1.0,Cat_1,D
465750,Male,Yes,35,Yes,,3.0,Average,2.0,Cat_6,C
464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,C
459147,Male,Yes,83,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
466070,Female,Yes,61,Yes,Artist,1.0,Average,5.0,Cat_6,C
459416,Male,No,19,No,Artist,10.0,Low,3.0,Cat_6,A
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6,C
465641,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6,C
462349,Male,Yes,47,Yes,Doctor,0.0,Average,6.0,Cat_6,C
464258,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,B
467172,Male,No,40,,Artist,8.0,Low,2.0,Cat_6,C
463619,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,A
464496,Female,Yes,41,No,Marketing,1.0,High,5.0,Cat_3,A
461516,Male,Yes,32,Yes,Entertainment,0.0,High,3.0,Cat_6,A
462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,Cat_6,D
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_5,C
459523,Female,No,19,No,Doctor,1.0,Low,4.0,Cat_6,D
467556,Female,No,40,Yes,Healthcare,,Low,1.0,Cat_4,A
463591,Male,No,21,No,Healthcare,,Low,4.0,Cat_6,D
459860,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,D
464086,Female,Yes,42,Yes,Artist,1.0,Average,4.0,Cat_6,B
465844,Female,No,46,Yes,Engineer,0.0,Low,1.0,Cat_6,D
460012,Female,Yes,50,Yes,Artist,1.0,High,3.0,Cat_2,C
467720,Male,No,27,Yes,Entertainment,,Low,2.0,Cat_6,A
465498,Male,No,42,Yes,Engineer,9.0,Average,2.0,Cat_2,A
462833,Male,Yes,33,No,Doctor,0.0,Average,5.0,Cat_7,D
463672,Male,No,32,Yes,Engineer,,Low,3.0,Cat_6,D
461452,Female,No,31,No,Executive,0.0,Low,4.0,Cat_3,A
463319,Male,Yes,73,No,Lawyer,1.0,High,3.0,Cat_6,B
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
461266,Female,No,35,Yes,Artist,,Low,1.0,Cat_4,A
467330,Male,Yes,38,No,Executive,0.0,High,3.0,Cat_6,C
459561,Male,No,32,No,Healthcare,,Low,3.0,Cat_4,A
463204,Male,No,35,No,Artist,1.0,Low,1.0,Cat_6,A
462237,Female,No,22,No,Healthcare,1.0,Low,9.0,Cat_4,D
462921,Male,Yes,49,No,Artist,,Average,4.0,Cat_6,C
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D
459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
461485,Male,Yes,59,No,Engineer,1.0,Average,3.0,Cat_6,C
464622,Male,No,30,No,Healthcare,8.0,Low,3.0,Cat_6,A
466130,Female,No,27,No,Entertainment,0.0,Low,6.0,Cat_6,D
467891,Female,No,30,Yes,Doctor,0.0,Low,5.0,Cat_6,D
461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
466572,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,D
466317,Male,Yes,39,Yes,Entertainment,4.0,Low,1.0,Cat_6,B
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0,Cat_4,C
467707,Male,Yes,82,Yes,Doctor,5.0,High,2.0,Cat_6,A
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
460159,Female,No,18,No,Entertainment,1.0,Low,7.0,Cat_2,B
465154,Male,No,22,No,Healthcare,1.0,Low,2.0,Cat_4,D
463755,Female,Yes,63,No,Artist,0.0,High,2.0,Cat_3,B
463396,Female,No,25,No,Lawyer,3.0,Low,4.0,Cat_3,C
460614,Male,,38,Yes,Doctor,,Average,4.0,Cat_3,C
460292,Female,No,27,Yes,Executive,12.0,Low,3.0,Cat_3,A
459300,Female,Yes,58,Yes,Artist,0.0,Low,,Cat_3,C
461659,Female,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,C
463125,Male,No,29,No,Artist,0.0,High,6.0,Cat_6,B
462208,Female,Yes,31,No,Engineer,7.0,Average,5.0,Cat_4,B
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
464157,Male,Yes,88,Yes,Marketing,0.0,High,2.0,Cat_6,C
465249,Female,No,19,Yes,Healthcare,1.0,Average,4.0,Cat_6,D
465997,Female,No,33,No,Doctor,1.0,Low,3.0,Cat_6,D
459903,Male,Yes,27,Yes,Entertainment,9.0,Low,4.0,Cat_6,C
460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B
467953,Male,Yes,37,Yes,Doctor,0.0,Low,3.0,Cat_6,A
467256,Male,No,33,No,Healthcare,0.0,Low,4.0,Cat_2,B
459618,Male,Yes,59,Yes,Doctor,0.0,Average,2.0,Cat_4,C
464205,Female,Yes,82,No,Entertainment,0.0,Average,2.0,Cat_6,B
464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
465800,Male,No,25,No,Healthcare,1.0,Low,3.0,Cat_5,C
462767,Male,No,21,No,Healthcare,2.0,Low,4.0,Cat_6,D
461193,Female,No,41,Yes,Executive,1.0,Low,1.0,Cat_6,D
461070,Male,Yes,46,Yes,Doctor,0.0,Low,3.0,Cat_3,D
461806,Male,No,28,No,Healthcare,9.0,Low,2.0,Cat_6,D
460049,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_5,A
466205,Female,Yes,58,Yes,Artist,6.0,Low,1.0,Cat_4,C
463300,Male,Yes,47,No,Entertainment,1.0,Low,2.0,Cat_6,A
467096,Female,Yes,53,Yes,Entertainment,4.0,Low,2.0,Cat_2,A
467475,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C
461957,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
463460,Male,Yes,52,Yes,Artist,,Average,2.0,Cat_6,B
459486,Male,Yes,75,Yes,Homemaker,,High,2.0,Cat_6,A
461025,Male,No,38,No,Executive,1.0,High,4.0,Cat_6,D
462422,Male,Yes,71,No,Lawyer,1.0,Low,2.0,Cat_6,A
460778,Male,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,D
461248,Female,No,37,No,Healthcare,1.0,Low,1.0,Cat_6,D
460788,Female,No,30,No,Doctor,0.0,Low,9.0,Cat_4,A
466732,Female,Yes,48,Yes,Entertainment,0.0,High,2.0,Cat_4,B
466052,Female,Yes,37,Yes,Homemaker,5.0,Low,2.0,Cat_4,D
460631,Male,,47,Yes,Marketing,,High,2.0,Cat_3,D
459814,Female,No,49,Yes,Artist,0.0,Low,3.0,Cat_6,B
463006,Female,No,41,Yes,Marketing,,Low,1.0,Cat_6,D
460360,Female,Yes,38,Yes,Artist,2.0,Low,1.0,Cat_4,A
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_4,B
460183,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,D
467776,Female,No,25,Yes,Doctor,0.0,Low,4.0,Cat_6,D
467417,Female,Yes,53,Yes,Homemaker,4.0,Average,6.0,Cat_6,C
461357,Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
463906,Female,Yes,41,Yes,Engineer,0.0,Average,4.0,Cat_6,B
466185,Male,Yes,57,Yes,Doctor,0.0,Low,4.0,Cat_6,C
460926,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_4,B
466624,Female,Yes,46,No,Artist,0.0,Average,4.0,Cat_3,C
460038,Female,No,36,Yes,Engineer,9.0,Low,5.0,Cat_6,D
466834,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
463582,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,Cat_6,A
462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B
465392,Female,Yes,45,Yes,Artist,8.0,High,5.0,Cat_6,C
463262,Female,Yes,70,No,Lawyer,3.0,Average,2.0,Cat_6,A
465620,Male,No,37,Yes,Artist,8.0,Low,3.0,Cat_6,C
465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
461936,Male,Yes,72,No,Lawyer,0.0,High,2.0,Cat_1,B
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
463829,Female,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
460765,Male,Yes,80,No,Lawyer,1.0,Low,1.0,Cat_6,D
465396,Female,Yes,39,No,Engineer,9.0,Average,6.0,Cat_4,D
465434,Female,No,26,Yes,Homemaker,1.0,Low,7.0,Cat_2,B
463556,Male,Yes,28,Yes,Entertainment,0.0,Low,2.0,Cat_5,D
462191,Female,No,22,No,Doctor,3.0,Low,2.0,Cat_4,B
459083,Male,Yes,57,Yes,Artist,8.0,Average,3.0,,C
466646,Female,No,48,Yes,Homemaker,1.0,Low,2.0,Cat_3,B
464549,Male,Yes,52,Yes,Executive,1.0,Low,4.0,Cat_6,C
462332,Female,Yes,37,No,Artist,1.0,High,2.0,Cat_7,A
463400,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,D
462725,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
460742,Male,No,52,Yes,Artist,0.0,Low,3.0,Cat_6,B
466121,Female,Yes,57,Yes,Artist,1.0,Low,6.0,Cat_3,C
462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6,A
464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,Cat_3,D
460257,Female,No,28,Yes,Healthcare,1.0,Low,6.0,Cat_6,D
466773,Male,Yes,37,Yes,,0.0,Low,,Cat_6,C
463477,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_5,C
459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,A
461721,Male,No,26,Yes,Engineer,7.0,Low,5.0,Cat_5,D
464002,Female,No,26,No,Engineer,0.0,Low,5.0,Cat_4,A
461427,Female,No,42,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
464179,Female,Yes,63,Yes,Artist,0.0,Average,3.0,Cat_6,C
462930,Male,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B
466167,Male,Yes,58,No,,1.0,Low,2.0,Cat_4,B
459464,Male,No,29,Yes,Artist,,High,2.0,Cat_6,B
462669,Female,Yes,38,Yes,Entertainment,,High,6.0,Cat_6,A
459350,Female,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,B
464159,Female,No,68,Yes,Artist,1.0,Low,1.0,Cat_4,B
463436,Female,No,25,No,Doctor,0.0,Low,3.0,Cat_6,B
464626,Female,Yes,38,Yes,Artist,1.0,Low,2.0,Cat_6,C
459406,Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,B
466570,Female,Yes,40,Yes,Artist,0.0,High,3.0,Cat_6,A
463473,Male,No,23,No,Healthcare,,Low,3.0,Cat_6,D
463871,Female,Yes,46,No,Artist,8.0,Low,1.0,Cat_6,B
461691,Male,No,31,Yes,Healthcare,3.0,Low,4.0,Cat_1,D
467766,Male,No,31,No,Healthcare,6.0,Low,3.0,Cat_6,C
462895,Male,Yes,32,No,Entertainment,1.0,Low,3.0,Cat_7,D
463905,Female,Yes,27,Yes,Engineer,0.0,Average,4.0,Cat_7,A
467870,Male,No,27,No,Homemaker,0.0,Low,5.0,Cat_4,B
466553,Male,Yes,39,Yes,Doctor,1.0,Low,3.0,Cat_6,D
462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,B
463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,B
462982,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6,A
464010,Male,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,C
466101,Female,No,23,No,Artist,0.0,Low,7.0,Cat_6,D
461473,Female,Yes,41,Yes,Artist,3.0,Average,3.0,Cat_6,C
460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C
464276,Female,Yes,66,No,Entertainment,0.0,High,2.0,Cat_1,C
462461,Male,No,28,Yes,Engineer,1.0,Low,3.0,Cat_6,D
463010,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D
467362,Male,Yes,73,No,Executive,1.0,Low,1.0,Cat_6,B
464394,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,A
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,Cat_6,C
463778,Female,No,27,No,Engineer,1.0,Low,4.0,Cat_5,A
467436,Male,Yes,51,Yes,Healthcare,5.0,Average,4.0,Cat_6,C
464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,C
467285,Male,Yes,53,No,Executive,,High,4.0,Cat_6,B
464919,Male,Yes,39,Yes,Artist,9.0,Low,1.0,Cat_4,A
463616,Female,No,49,No,Engineer,1.0,Average,5.0,Cat_3,B
465446,Male,No,41,Yes,Healthcare,12.0,Low,1.0,Cat_1,A
463729,Female,No,32,No,Artist,,Low,5.0,Cat_1,B
465940,Female,No,53,Yes,Artist,0.0,Low,2.0,,A
462496,Male,Yes,45,No,Artist,1.0,High,3.0,Cat_6,A
461988,Male,Yes,36,Yes,Engineer,0.0,Average,2.0,Cat_6,B
464264,Female,Yes,86,No,Lawyer,8.0,High,2.0,Cat_6,B
462958,Male,No,26,No,Marketing,1.0,Low,5.0,Cat_6,D
464119,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
463923,Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,D
462278,Male,No,31,Yes,Healthcare,0.0,High,4.0,Cat_6,C
459841,Male,Yes,56,Yes,Healthcare,,High,3.0,Cat_6,B
461384,Male,Yes,70,Yes,Lawyer,2.0,High,,Cat_6,A
462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,C
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,Cat_6,B
459344,Female,Yes,76,Yes,Artist,1.0,High,2.0,Cat_6,C
